Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-08-11,"61 JERVIS PLACE, UPPER ABBEY ST, DUBLIN 1",Dublin,,166000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"61 JERVIS PLACE, UPPER ABBEY ST, DUBLIN 1",ok_relaxed_area,53.347413,-6.26729
2016-04-27,"37 ASHLING HEIGHTS, BLANCHARDSTOWN, DUBLIN 15",Dublin,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"37 ASHLING HEIGHTS, BLANCHARDSTOWN, DUBLIN 15",ok,53.394626,-6.377607
2016-11-15,"75A SMITHFIELD, DUBLIN 7, DUBLIN",Dublin,,298500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"75A SMITHFIELD, DUBLIN 7, DUBLIN",ok,53.348993,-6.277819
2016-09-07,"13 BALLYBUNION HOLIDAY VILLAGE, SANDHILL RD, BALLYBUNNION",Kerry,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"13 BALLYBUNION HOLIDAY VILLAGE, SANDHILL RD, BALLYBUNNION, Kerry",ok,52.507877,-9.674962
2016-03-24,"APT 13, EXCHANGE HALL, BELGARD SQ NORTH DUBLIN 24",Dublin,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"APT 13, EXCHANGE HALL, BELGARD SQ NORTH DUBLIN 24",ok,53.28577,-6.375307
2016-10-17,"20 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9",Dublin,,753000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"20 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9",ok,53.367088,-6.258152
2016-11-11,"4 FISHER'S ROW, WEXFORD",Wexford,,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"4 FISHER'S ROW, WEXFORD",ok,52.332439,-6.453927
2016-10-28,"68 BELLINGHAM GREEN, CASTLEBELLINGHAM, LOUTH",Louth,,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"68 BELLINGHAM GREEN, CASTLEBELLINGHAM, LOUTH",ok_relaxed_area,53.897171,-6.390647
2016-02-19,"54 The Elms, Parkview, Stepaside",Dublin,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"54 The Elms, Parkview, Stepaside, Dublin",ok,53.446556,-6.252515
2016-08-18,"KILDOORAS, CLONLARA, CLARE",Clare,,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"KILDOORAS, CLONLARA, CLARE",ok_relaxed_area,52.724599,-8.551483
2016-06-29,"15 OAKFIELD LAWN, BALLINLOUGH, CORK",Cork,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"15 OAKFIELD LAWN, BALLINLOUGH, CORK",ok,51.890136,-8.444309
2016-03-11,"29 ST MARTINS AVE, NAAS, KILDARE",Kildare,,183000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"29 ST MARTINS AVE, NAAS, KILDARE",ok,53.217212,-6.668948
2016-11-16,"COUMINOLE COTTAGE, DUNQUIN, COUNTY KERRY",Kerry,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"COUMINOLE COTTAGE, DUNQUIN, COUNTY KERRY",ok_relaxed_area,52.13311,-10.455219
2016-08-05,"GRANAFULLA, WATERVILLE, KERRY",Kerry,,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"GRANAFULLA, WATERVILLE, KERRY",ok_relaxed_area,51.8273,-10.172084
2016-02-16,"14 SHERRYCOVE, COURTMACSHERRY, CORK",Cork,,93600.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,2,"14 SHERRYCOVE, COURTMACSHERRY, CORK",ok_relaxed_area,51.632949,-8.699831
2016-11-03,"41 PAIRC MHUIRE, SAGGART, DUBLIN",Dublin,,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"41 PAIRC MHUIRE, SAGGART, DUBLIN",ok,53.279121,-6.442589
2016-06-15,"31 SHEARE ST, KILMALLOCK, LIMERICK",Limerick,,49000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"31 SHEARE ST, KILMALLOCK, LIMERICK",ok,52.40208,-8.577179
2016-11-15,"MYLESTOWN, KILLUCAN, CO. WESTMEATH",Westmeath,,307000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"MYLESTOWN, KILLUCAN, CO. WESTMEATH",ok_relaxed_area,53.52886,-7.13032
2016-08-19,"7 LAKE GARDENS, KILMINCHY VILLAGE, PORTLAOISE",Laois,,126000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"7 LAKE GARDENS, KILMINCHY VILLAGE, PORTLAOISE",ok,53.046974,-7.265816
2016-10-28,"1 The Fulmar, Barnageeragh Cove, Skerries",Dublin,,273127.75,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"1 The Fulmar, Barnageeragh Cove, Skerries, Dublin",ok_relaxed_area,53.584941,-6.135597
2016-10-04,"24 CHERRY ORCHARD DR, BALLYFERMOT, DUBLIN 10",Dublin,,212000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"24 CHERRY ORCHARD DR, BALLYFERMOT, DUBLIN 10",ok,53.337284,-6.365435
2016-07-22,"7 MOYGLASS GROVE, GRIFFEEN VALLEY, LUCAN",Dublin,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"7 MOYGLASS GROVE, GRIFFEEN VALLEY, LUCAN, Dublin",ok_relaxed_area,53.34601,-6.43295
2016-02-19,"9 THE CLOSE CAPPAHARD, TULLA ROAD, ENNIS",Clare,,108000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"9 THE CLOSE CAPPAHARD, TULLA ROAD, ENNIS, Clare",ok,52.85334,-8.961587
2016-05-27,"APT 2, 12-14 MERVILLE AVE, FAIRVIEW",Dublin,,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"APT 2, 12-14 MERVILLE AVE, FAIRVIEW, Dublin",ok_relaxed_area,53.285557,-6.199972
2016-08-12,"27 GRATTAN MANOR, CLAREMORRIS, MAYO",Mayo,,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"27 GRATTAN MANOR, CLAREMORRIS, MAYO",ok_relaxed_area,53.730499,-9.004346
2016-04-26,"BADGERS LANE, KILCOURSEY, CLARA",Offaly,,124000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"BADGERS LANE, KILCOURSEY, CLARA, Offaly",ok_relaxed_area,53.345743,-7.587537
2016-10-26,"APT 1, 37 CONNOLLY ST, MIDLETON",Cork,,72500.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,10,"APT 1, 37 CONNOLLY ST, MIDLETON, Cork",ok,51.914763,-8.171554
2016-02-03,"10 THE CRESENT, FOX LODGE WOODS, RATOATH",Meath,,472000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"10 THE CRESENT, FOX LODGE WOODS, RATOATH, Meath",ok,53.50138,-6.453242
2016-03-18,"22 CAREYSTOWN WOOD, WHITEGATE, CORK",Cork,,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"22 CAREYSTOWN WOOD, WHITEGATE, CORK",ok,51.829006,-8.230323
2016-02-17,"216 The Links, Elm Park, Merrion Road",Dublin,,111008.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"216 The Links, Elm Park, Merrion Road, Dublin",ok,53.385328,-6.226195
2016-02-23,"2 DUNEMER DALE, LUSK, DUBLIN",Dublin,,242000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"2 DUNEMER DALE, LUSK, DUBLIN",ok_relaxed_area,53.527225,-6.166496
2016-09-22,"APT 3, GRACE PARK HALL, GRACE PARK RD DUBLIN 9",Dublin,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"APT 3, GRACE PARK HALL, GRACE PARK RD DUBLIN 9",ok_relaxed_area,53.374225,-6.243048
2016-10-17,"152 ST JOHNS PARK, WATERFORD, WATERFORD",Waterford,,102000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,10,"152 ST JOHNS PARK, WATERFORD, WATERFORD",ok,52.241947,-7.107398
2016-12-08,"113 HAMPTON GREEN, BALBRIGGAN, DUBLIN",Dublin,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"113 HAMPTON GREEN, BALBRIGGAN, DUBLIN",ok,53.606346,-6.174899
2016-05-16,"7 DUN EOIN BROOK, BALLINREA RD, CARRIGALINE",Cork,,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"7 DUN EOIN BROOK, BALLINREA RD, CARRIGALINE, Cork",ok,51.820285,-8.406678
2016-08-25,"CLONLEIGH, KINSALE, COUNTY CORK",Cork,,765000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"CLONLEIGH, KINSALE, COUNTY CORK",ok_relaxed_area,51.69169,-8.479281
2016-04-05,"32 DUNDANION COURT, BLACKROCK, CORK",Cork,,298000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"32 DUNDANION COURT, BLACKROCK, CORK",ok_relaxed_area,51.892293,-8.426891
2016-04-29,"33 THE COURT, DUNBOYNE CASTLE, DUNBOYNE",Meath,,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"33 THE COURT, DUNBOYNE CASTLE, DUNBOYNE, Meath",ok_relaxed_area,53.415901,-6.479807
2016-03-10,"27 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",Dublin,,520000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"27 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",ok,53.448345,-6.185541
2016-05-26,"25 HARMONY HILL, LETTERKENNY, DONEGAL",Donegal,,159500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"25 HARMONY HILL, LETTERKENNY, DONEGAL",ok,54.97042,-7.698235
2016-03-01,"10 MONEREA TERRACE, ALBERT ROAD, CORK",Cork,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"10 MONEREA TERRACE, ALBERT ROAD, CORK",ok_relaxed_area,51.897023,-8.459676
2016-03-03,"38 GLEN CORRIN, TINAGERAGH, WATERGRASSHILL",Cork,,206000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"38 GLEN CORRIN, TINAGERAGH, WATERGRASSHILL, Cork",ok,51.879369,-8.495237
2016-06-27,"31 SALMON WEIR, ANNACOTTY, LIMERICK",Limerick,,229000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"31 SALMON WEIR, ANNACOTTY, LIMERICK",ok,52.666778,-8.529017
2016-11-11,"8 MONKSTOWN GATE, PAKENHAM RD, MONKSTOWN",Dublin,,700000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"8 MONKSTOWN GATE, PAKENHAM RD, MONKSTOWN, Dublin",ok,53.287311,-6.156854
2016-03-03,"21 Maple Road, Rivercourt",Carlow,,15000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,3,"21 Maple Road, Rivercourt, Carlow",ok,52.825717,-6.917749
2016-05-06,"Apt 74 Leas na Mara, Ballymoneen Road, Galway",Galway,,102641.12,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"Apt 74 Leas na Mara, Ballymoneen Road, Galway",ok_relaxed_area,53.264064,-9.117176
2016-08-29,"46 ANNADALE CRESCENT, DRUMCONDRA, DUBLIN",Dublin,,412000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"46 ANNADALE CRESCENT, DRUMCONDRA, DUBLIN",ok,53.37149,-6.239581
2016-02-05,"ANNEY, GLENVAR, KERRYKEEL",Donegal,,136000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"ANNEY, GLENVAR, KERRYKEEL, Donegal",ok_relaxed_area,54.95594,-7.745049
2016-01-25,"Ballinalack, Mullingar",Westmeath,,45000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,1,"Ballinalack, Mullingar, Westmeath",ok_relaxed_area,53.525604,-7.341862
2016-05-24,"MAIN STREET, PILTOWN, COUNTY KILKENNY",Kilkenny,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"MAIN STREET, PILTOWN, COUNTY KILKENNY",ok_relaxed_area,52.855708,-9.400953
2016-03-16,"11 GLEN CARRIG, TWO MILE BORRIS, THURLES",Tipperary,,411000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"11 GLEN CARRIG, TWO MILE BORRIS, THURLES, Tipperary",ok,52.67348,-7.703063
2016-06-02,"2 MILLFIELD, THE LINKS, PORTMARNOCK",Dublin,,235000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"2 MILLFIELD, THE LINKS, PORTMARNOCK, Dublin",ok_relaxed_area,53.419035,-6.14627
2016-10-25,"THE MOY, SUMMERHILL, CO MEATH",Meath,,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"THE MOY, SUMMERHILL, CO MEATH",ok_relaxed_area,53.478637,-6.73599
2016-05-05,"20 WEST MEADOWS, BOHERLAHAN, CASHEL",Tipperary,,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"20 WEST MEADOWS, BOHERLAHAN, CASHEL, Tipperary",ok,52.56784,-7.89004
2016-06-16,"Apt. 9 Block 8  Ely Woods, Owendoher Lodge  Ballyboden Road, Rathfarnham  Dublin 16",Dublin,,350000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"Apt. 9 Block 8  Ely Woods, Owendoher Lodge  Ballyboden Road, Rathfarnham  Dublin 16",ok_relaxed_area,53.287031,-6.292165
2016-12-13,"10 CHILDERS RD, ENNIS, CO CLARE",Clare,,20000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"10 CHILDERS RD, ENNIS, CO CLARE",ok,52.845623,-8.996192
2016-12-20,"60 ST MARYS RD, EAST WALL, DUBLIN 3",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"60 ST MARYS RD, EAST WALL, DUBLIN 3",ok,53.324552,-6.321668
2016-04-15,"CUILIN LODGE, DEERPARK, KILLARNEY",Kerry,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"CUILIN LODGE, DEERPARK, KILLARNEY, Kerry",ok_relaxed_area,52.058426,-9.509054
2016-04-21,"17 PARKNAMORE HEIGHTS, BALLINCOLLIG, CORK",Cork,,176000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"17 PARKNAMORE HEIGHTS, BALLINCOLLIG, CORK",ok,51.883033,-8.610097
2016-06-16,"24 CILL MUIRE, KENMARE, KERRY",Kerry,,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"24 CILL MUIRE, KENMARE, KERRY",ok,51.885997,-9.578664
2016-05-05,"33 OAKWOOD DRIVE, SIXMILEBRIDGE, CLARE",Clare,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"33 OAKWOOD DRIVE, SIXMILEBRIDGE, CLARE",ok,52.743888,-8.775277
2016-03-03,"33 Ossory Court, BORRIS-IN-OSSARY",Laois,,92000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,3,"33 Ossory Court, BORRIS-IN-OSSARY, Laois",ok,52.936855,-7.631533
2016-02-05,"APT 4, GARDINER PLACE, DUBLIN 1",Dublin,,23572.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 4, GARDINER PLACE, DUBLIN 1",ok,53.356113,-6.26072
2016-10-05,"25 ARD AOIBHINN, INNISHANNON, CORK",Cork,,224669.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"25 ARD AOIBHINN, INNISHANNON, CORK",ok,51.769168,-8.659353
2016-12-16,"Fumbally, Fumbally Lane, Dublin 8",Dublin,,1000000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"Fumbally, Fumbally Lane, Dublin 8",ok_relaxed_area,53.336964,-6.273594
2016-11-17,"3 KERRY ROAD, MAYFIELD, CORK",Cork,,43200.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"3 KERRY ROAD, MAYFIELD, CORK",ok,51.912933,-8.432782
2016-01-18,"45 Steeplechase Hill, Ratoath, Co Meath",Meath,,415000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,1,"45 Steeplechase Hill, Ratoath, Co Meath",ok,53.510421,-6.472561
2016-11-25,"9 CASTLEPARK VIEW, DUNBOYNE ROAD, MAYNOOTH",Kildare,,450000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"9 CASTLEPARK VIEW, DUNBOYNE ROAD, MAYNOOTH, Kildare",ok,53.387298,-6.579998
2016-12-22,"51 WELLPARK RD, WELLPARK, GALWAY",Galway,,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"51 WELLPARK RD, WELLPARK, GALWAY",ok,53.283931,-9.028093
2016-12-01,"13 Sion Hill Park, Sion Hill Road",Dublin,,555066.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"13 Sion Hill Park, Sion Hill Road, Dublin",ok,53.375526,-6.24079
2016-02-05,"10 Monkstown Court, Monkstown Farm, Monkstown",Dublin,,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"10 Monkstown Court, Monkstown Farm, Monkstown, Dublin",ok,53.287311,-6.156854
2016-05-20,"TIERNEY ST, ARDEE, LOUTH",Louth,,16666.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,5,"TIERNEY ST, ARDEE, LOUTH",ok_relaxed_area,53.85528,-6.539058
2016-02-10,"Apt & Car Space No. 7, Hobble Court, Leamy Street",Waterford,,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"Apt & Car Space No. 7, Hobble Court, Leamy Street, Waterford",ok_relaxed_area,52.257138,-7.125516
2016-01-15,"Corduff, Ballinagh",Cavan,,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"Corduff, Ballinagh, Cavan",ok_relaxed_area,53.980071,-7.355859
2016-04-29,"57 CADOGAN RD, FAIRVIEW, DUBLIN 3",Dublin,,310000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"57 CADOGAN RD, FAIRVIEW, DUBLIN 3",ok,53.361927,-6.240966
2016-07-25,"ESRAY, RAMSGRANGE, NEWROSS",Wexford,,149000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"ESRAY, RAMSGRANGE, NEWROSS, Wexford",ok_relaxed_area,52.245125,-6.919582
2016-08-11,"34 THE CROFT, CLARINWOOD, TRAMORE",Waterford,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"34 THE CROFT, CLARINWOOD, TRAMORE, Waterford",ok,52.16727,-7.163529
2016-03-25,"10 ARD MHUIRE, RATHMORE, KERRY",Kerry,,114000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"10 ARD MHUIRE, RATHMORE, KERRY",ok,52.083263,-9.212264
2016-12-07,"10 KILLINEY AVE, KILLINEY, DUBLIN",Dublin,,810000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"10 KILLINEY AVE, KILLINEY, DUBLIN",ok,53.25774,-6.125598
2016-05-20,"15 Hazelwood Green, Hzelwood, Hazelhatch Road",Kildare,,317180.61,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"15 Hazelwood Green, Hzelwood, Hazelhatch Road, Kildare",ok,53.333782,-6.533933
2016-09-16,"ROGANS LANE, ARDEE, LOUTH",Louth,,137500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"ROGANS LANE, ARDEE, LOUTH",ok_relaxed_area,53.858886,-6.539932
2016-08-15,"48 BEAUMONT AVE, CHURCHTOWN, DUBLIN 14",Dublin,,515500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"48 BEAUMONT AVE, CHURCHTOWN, DUBLIN 14",ok,53.294136,-6.257101
2016-11-28,"CARRIGATOHER, NENAGH, TIPPERARY",Tipperary,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"CARRIGATOHER, NENAGH, TIPPERARY",ok_relaxed_area,52.86281,-8.199553
2016-10-27,"4 BOWER VILLAS, ATHLONE, COUNTY WESTMEATH",Westmeath,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"4 BOWER VILLAS, ATHLONE, COUNTY WESTMEATH",ok,53.42173,-7.927988
2016-02-05,"13 ACHILL COURT, DRUMCONDRA, DUBLIN",Dublin,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"13 ACHILL COURT, DRUMCONDRA, DUBLIN",ok,53.246761,-6.124844
2016-11-25,"ST BRENDANS, BALLYGAR, CO GALWAY",Galway,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"ST BRENDANS, BALLYGAR, CO GALWAY",ok_relaxed_area,53.201012,-8.584319
2016-04-26,"APT 1 COOPER HOUSE, 38 WATERCOURSE ROAD, BLACKPOOL",Cork,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 1 COOPER HOUSE, 38 WATERCOURSE ROAD, BLACKPOOL, Cork",ok,51.905818,-8.474143
2016-02-08,"APT 3  AN CUILEANN, MOUNT ANVILLE ROAD, DUBLIN 14",Dublin,,40000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 3  AN CUILEANN, MOUNT ANVILLE ROAD, DUBLIN 14",ok_relaxed_area,53.296563,-6.220057
2016-10-07,"119 TUDOR LAWNS, FOXROCK, DUBLIN 18",Dublin,,500000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"119 TUDOR LAWNS, FOXROCK, DUBLIN 18",ok,53.27214,-6.19338
2016-01-26,"24 ST BRIGIDS PARK, BLANCHARDSTOWN, DUBLIN 15",Dublin,,238000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"24 ST BRIGIDS PARK, BLANCHARDSTOWN, DUBLIN 15",ok,53.383678,-6.376445
2016-07-05,"85 SALLYNOGGIN PARK, DUN LAOGHAIRE, CO DUBLIN",Dublin,,315000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"85 SALLYNOGGIN PARK, DUN LAOGHAIRE, CO DUBLIN",ok_relaxed_area,53.277591,-6.140935
2016-10-21,"18 GREENMOUNT AVE, GREENMOUNT, CORK",Cork,,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"18 GREENMOUNT AVE, GREENMOUNT, CORK",ok,51.891723,-8.48219
2016-04-19,"38 PEMBROKE ROAD, BALLSBRIDGE, DUBLIN 4",Dublin,,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"38 PEMBROKE ROAD, BALLSBRIDGE, DUBLIN 4",ok,53.332798,-6.240581
2016-03-04,"402 ROSSES COURT, MELLIFONT AVE, DUN LAOGHAIRE",Dublin,,340000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"402 ROSSES COURT, MELLIFONT AVE, DUN LAOGHAIRE, Dublin",ok_relaxed_area,53.290964,-6.130552
2016-02-24,"112 MARITANA GATE, CANADA ST, WATERFORD",Waterford,,51818.18,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"112 MARITANA GATE, CANADA ST, WATERFORD",ok_relaxed_area,52.257651,-7.103448
2016-10-07,"104 THE CLAYTON, THE GASWORKS, BARROW ST DUBLIN 4",Dublin,,437100.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"104 THE CLAYTON, THE GASWORKS, BARROW ST DUBLIN 4",ok_relaxed_area,53.340463,-6.236385
2016-05-06,"ROSSLIMA, MONDUFF, ASHFORD",Wicklow,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"ROSSLIMA, MONDUFF, ASHFORD, Wicklow",ok_relaxed_area,53.012695,-6.107714
2016-12-08,"APT 41 DOWNSHIRE PLACE, EDENDERRY, CO OFFALY",Offaly,,44053.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"APT 41 DOWNSHIRE PLACE, EDENDERRY, CO OFFALY",ok_relaxed_area,53.329185,-7.062055
2016-06-01,"7 PARK WOOD, PHELIM WOOD, TULLOW",Carlow,,153000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"7 PARK WOOD, PHELIM WOOD, TULLOW, Carlow",ok,52.808391,-6.727536
2016-10-21,"DAWNHURST, PEARSE RD, SLIGO",Sligo,,370000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"DAWNHURST, PEARSE RD, SLIGO",ok_relaxed_area,54.257276,-8.468217
2016-11-04,"KILCORNAN, LIMERICK",Limerick,,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"KILCORNAN, LIMERICK",ok_relaxed_area,52.61347,-8.887211
2016-10-26,"5 KINCORA PARK, LIFFORD, ENNIS",Clare,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"5 KINCORA PARK, LIFFORD, ENNIS, Clare",ok,52.852008,-8.976981
2016-08-04,"Apt 6 LITTLEWOOD, Belarmine Avenue, Belarmine",Dublin,,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"Apt 6 LITTLEWOOD, Belarmine Avenue, Belarmine, Dublin",ok_relaxed_area,53.260948,-6.22132
2016-07-08,"106B SPIDDAL ROAD, BALLYFERMOT, DUBLIN 10",Dublin,,55500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"106B SPIDDAL ROAD, BALLYFERMOT, DUBLIN 10",ok,53.341384,-6.370936
2016-01-08,"139 ST BRIGIDS GROVE, KILLESTER, DUBLIN 5",Dublin,,340000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"139 ST BRIGIDS GROVE, KILLESTER, DUBLIN 5",ok,53.380332,-6.208656
2016-11-04,"16 CAIREAL MOR, HEADFORD RD, GALWAY",Galway,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"16 CAIREAL MOR, HEADFORD RD, GALWAY",ok,53.278099,-9.050154
2016-05-06,"Apt 48 Leas na Mara, Ballymoneen Road, Galway",Galway,,98268.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"Apt 48 Leas na Mara, Ballymoneen Road, Galway",ok_relaxed_area,53.264064,-9.117176
2016-02-01,"VESNOY, STROKESTOWN, CO. ROSCOMMON",Roscommon,,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"VESNOY, STROKESTOWN, CO. ROSCOMMON",ok_relaxed_area,53.7808,-8.092419
2016-02-19,"AQUARIUS, BALLYWALTRIM RD, BRAY",Wicklow,,312000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"AQUARIUS, BALLYWALTRIM RD, BRAY, Wicklow",ok_relaxed_area,53.187879,-6.129287
2016-10-21,"18 WESTEND VILLAGE, SNUGBOROUGH RD, BLANCHARDSTOWN DUBLIN 15",Dublin,,167000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"18 WESTEND VILLAGE, SNUGBOROUGH RD, BLANCHARDSTOWN DUBLIN 15",ok_relaxed_area,53.397704,-6.371511
2016-11-03,"MID SUMMERS COTTAGE, MAIN ST, DROMAHAIR",Leitrim,,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"MID SUMMERS COTTAGE, MAIN ST, DROMAHAIR, Leitrim",ok_relaxed_area,53.921486,-7.866664
