Date of Sale (dd/mm/yyyy),County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Sale Year,Sale Month,is_apartment,has_number,dublin_district,dublin_district_missing,area_token,area_token_missing,area_token_reduced,vat_adjusted_flag,Price_Adjusted_VAT,Price_Adjusted_VAT_Clamped
2021-01-29,Offaly,120000.0,No,No,Second-Hand Dwelling house /Apartment,2021,1,0,1,Unknown,1,portarlington,0,portarlington,0,120000.0,120000.0
2021-12-01,Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,1,Dublin 12,0,terenure,0,terenure,0,495000.0,495000.0
2021-06-02,Dublin,343000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,0,Unknown,1,drimnagh,0,drimnagh,0,343000.0,343000.0
2021-05-20,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Dublin 15,0,blanchardstown,0,blanchardstown,0,290000.0,290000.0
2021-06-24,Cork,220265.0,No,Yes,New Dwelling house /Apartment,2021,6,0,1,Unknown,1,crosshaven,0,Other,1,250000.775,250000.775
2021-06-23,Limerick,151681.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,8 sruthan an phadraig,0,Other,0,151681.0,151681.0
2021-07-23,Kerry,150000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,0,Unknown,1,moyvane,0,Other,0,150000.0,150000.0
2021-07-09,Dublin,570000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Dublin 18,0,cabinteely,0,Other,0,570000.0,570000.0
2021-10-20,Cavan,409000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,0,Unknown,1,virginia,0,virginia,0,409000.0,409000.0
2021-03-03,Longford,320000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,0,Unknown,1,longford,0,Other,0,320000.0,320000.0
2021-05-14,Monaghan,250000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,0,Unknown,1,clones,0,Other,0,250000.0,250000.0
2021-03-09,Cork,395000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Unknown,1,rochestown,0,Other,0,395000.0,395000.0
2021-03-29,Wexford,655000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,0,Unknown,1,ballyanne,0,Other,0,655000.0,655000.0
2021-12-22,Limerick,270000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,0,Unknown,1,martinstown,0,Other,0,270000.0,270000.0
2021-07-16,Wicklow,428005.0,No,Yes,New Dwelling house /Apartment,2021,7,1,1,Unknown,1,apt 21 the bracken,0,Other,1,485785.675,485785.675
2021-06-24,Cork,267000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,bandon,0,Other,0,267000.0,267000.0
2021-05-21,Clare,185000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,clonroadmore,0,Other,0,185000.0,185000.0
2021-02-26,Cork,171000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,seafield,0,Other,0,171000.0,171000.0
2021-05-26,Laois,230000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,0,Unknown,1,ballyroan rd,0,Other,0,230000.0,230000.0
2021-03-05,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Dublin 12,0,bluebell,0,Other,0,300000.0,300000.0
2021-12-10,Louth,150000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,1,Unknown,1,yellowbatter,0,Other,0,150000.0,150000.0
2021-03-30,Dublin,198135.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Dublin 11,0,finglas,0,finglas,0,198135.0,198135.0
2021-09-23,Waterford,245000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Unknown,1,tivoli rd,0,Other,0,245000.0,245000.0
2021-12-03,Kerry,198000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,0,Unknown,1,aughaturrid,0,Other,0,198000.0,198000.0
2021-10-22,Louth,170000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,0,Unknown,1,ballybarrack,0,Other,0,170000.0,170000.0
2021-12-10,Galway,310000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,1,Unknown,1,letteragh road,0,Other,0,310000.0,310000.0
2021-02-24,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,balbriggan,0,balbriggan,0,255000.0,255000.0
2021-02-24,Kilkenny,142000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,castlecomer rd,0,Other,0,142000.0,142000.0
2021-06-25,Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Dublin 14,0,churchtown,0,churchtown,0,495000.0,495000.0
2021-10-20,Galway,215000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Unknown,1,murrough,0,Other,0,215000.0,215000.0
2021-05-24,Kildare,359000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,melitta road,0,Other,0,359000.0,359000.0
2021-12-02,Cork,335000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,0,Unknown,1,kilworth,0,Other,0,335000.0,335000.0
2021-05-13,Tipperary,188000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,clonmel,0,clonmel,0,188000.0,188000.0
2021-03-01,Cork,436123.0,No,Yes,New Dwelling house /Apartment,2021,3,0,1,Unknown,1,eden,0,Other,1,494999.605,494999.605
2021-12-15,Cavan,476000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,0,Unknown,1,belturbet,0,Other,0,476000.0,476000.0
2021-07-05,Dublin,1264317.18,No,Yes,New Dwelling house /Apartment,2021,7,0,1,Dublin 4,0,sandymount,0,sandymount,1,1434999.9993,721137.5
2021-08-18,Dublin,2581057.0,No,Yes,New Dwelling house /Apartment,2021,8,0,1,Unknown,1,35 36 and 37 hollywoodrath green,0,Other,1,2929499.695,721137.5
2021-04-30,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Dublin 13,0,coolock,0,Other,0,260000.0,260000.0
2021-05-05,Galway,132000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,0,Unknown,1,tumnahullla,0,Other,0,132000.0,132000.0
2021-08-10,Roscommon,95000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,0,Unknown,1,fairymount,0,Other,0,95000.0,95000.0
2021-11-16,Cork,299559.47,No,Yes,New Dwelling house /Apartment,2021,11,0,1,Unknown,1,janeville,0,Other,1,339999.99844999996,339999.99844999996
2021-10-14,Dublin,279500.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Dublin 5,0,coolock dublin 5,0,Other,0,279500.0,279500.0
2021-07-08,Kildare,285000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Unknown,1,coill dubh,0,Other,0,285000.0,285000.0
2021-11-01,Cork,813000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Unknown,1,kinsale,0,Other,0,813000.0,721137.5
2021-06-16,Mayo,27000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,belmullet,0,Other,0,27000.0,60000.0
2021-12-21,Meath,259911.0,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,whitefield hall,0,Other,1,294998.985,294998.985
2021-10-04,Dublin,286000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Dublin 22,0,clondalkin,0,clondalkin,0,286000.0,286000.0
2021-09-08,Wicklow,161000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,0,Unknown,1,fitzwilliam square,0,Other,0,161000.0,161000.0
2021-04-28,Sligo,241500.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Unknown,1,ballyconnell,0,Other,0,241500.0,241500.0
2021-03-04,Galway,50000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,0,Unknown,1,williamstown,0,Other,0,50000.0,60000.0
2021-07-06,Meath,458149.77,No,Yes,New Dwelling house /Apartment,2021,7,0,1,Unknown,1,8 dun cairn,0,Other,1,519999.98895,519999.98895
2021-12-17,Cork,275000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,1,Unknown,1,rathcormac,0,Other,0,275000.0,275000.0
2021-07-05,Cavan,287500.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,0,Unknown,1,virginia,0,virginia,0,287500.0,287500.0
2021-10-28,Kildare,674000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Unknown,1,celbridge,0,celbridge,0,674000.0,674000.0
2021-09-30,Dublin,322925.0,No,No,New Dwelling house /Apartment,2021,9,1,1,Unknown,1,second floor - block a,0,Other,0,322925.0,322925.0
2021-03-15,Wicklow,131000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Unknown,1,school road,0,Other,0,131000.0,131000.0
2021-03-19,Dublin,400000.0,Yes,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Dublin 3,0,marino,0,Other,0,400000.0,400000.0
2021-12-14,Kildare,317180.0,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,barberstown road,0,Other,1,359999.3,359999.3
2021-07-21,Wicklow,405000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,0,Unknown,1,baltinglass,0,Other,0,405000.0,405000.0
2021-12-22,Dublin,965000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,0,1,Dublin 18,0,sandyford village,0,Other,0,965000.0,721137.5
2021-09-02,Wexford,495000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,0,Unknown,1,ballymoney,0,Other,0,495000.0,495000.0
2021-04-15,Dublin,436123.0,No,Yes,New Dwelling house /Apartment,2021,4,0,1,Unknown,1,mount tallant avenue,0,Other,1,494999.605,494999.605
2021-08-11,Louth,343568.28,No,Yes,New Dwelling house /Apartment,2021,8,0,1,Unknown,1,baltray road,0,Other,1,389949.9978,389949.9978
2021-04-21,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Dublin 14,0,churchtown,0,churchtown,0,290000.0,290000.0
2021-09-27,Westmeath,770000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,0,Unknown,1,glasson,0,Other,0,770000.0,721137.5
2021-11-19,Dublin,239000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Dublin 22,0,clondalkin,0,clondalkin,0,239000.0,239000.0
2021-03-12,Cork,40000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,0,Unknown,1,woodhill park,0,Other,0,40000.0,60000.0
2021-09-04,Roscommon,203000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Unknown,1,ardallagh,0,Other,0,203000.0,203000.0
2021-04-27,Meath,475000.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,0,Unknown,1,dunshaughlin,0,dunshaughlin,0,475000.0,475000.0
2021-02-16,Cavan,240000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,bailieborough rd,0,Other,0,240000.0,240000.0
2021-11-04,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Dublin 9,0,larch hill,0,Other,0,270000.0,270000.0
2021-07-30,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Dublin 5,0,raheny,0,raheny,0,425000.0,425000.0
2021-02-11,Tipperary,280000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,clonmel,0,clonmel,0,280000.0,280000.0
2021-06-16,Galway,260000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,6 garrai coirce upper clybaun rd,0,Other,0,260000.0,260000.0
2021-01-21,Kildare,193000.0,No,No,Second-Hand Dwelling house /Apartment,2021,1,0,1,Unknown,1,38 collegewood manor clane,0,Other,0,193000.0,193000.0
2021-11-17,Meath,220000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Unknown,1,ashbourne,0,ashbourne,0,220000.0,220000.0
2021-12-02,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,2021,12,1,1,Unknown,1,brewery lane,0,Other,0,165000.0,165000.0
2021-10-01,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Dublin 14,0,rathfarnham,0,rathfarnham,0,750000.0,721137.5
2021-09-01,Mayo,82500.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Unknown,1,bonniconlon,0,Other,0,82500.0,82500.0
2021-12-16,Kildare,402225.0,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,mullen park,0,Other,1,456525.375,456525.375
2021-10-26,Kildare,418000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Unknown,1,sallins rd,0,Other,0,418000.0,418000.0
2021-01-13,Leitrim,200000.0,No,No,Second-Hand Dwelling house /Apartment,2021,1,0,1,Unknown,1,carrick on shannon,0,carrick on shannon,0,200000.0,200000.0
2021-02-26,Cork,283608.0,No,Yes,New Dwelling house /Apartment,2021,2,0,1,Unknown,1,73 cluain ard,0,Other,1,321895.08,321895.08
2021-06-22,Galway,248000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,0,Unknown,1,dunmore,0,Other,0,248000.0,248000.0
2021-09-24,Roscommon,116000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,0,Unknown,1,ballinagare,0,Other,0,116000.0,116000.0
2021-02-03,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,inchicore,0,inchicore,0,350000.0,350000.0
2021-12-22,Longford,205000.0,Yes,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,legga,0,Other,1,232675.0,232675.0
2021-06-23,Dublin,500000.0,No,Yes,New Dwelling house /Apartment,2021,6,0,1,Dublin 13,0,2 parkside,0,Other,1,567500.0,567500.0
2021-07-27,Dublin,405286.34,No,Yes,New Dwelling house /Apartment,2021,7,0,1,Unknown,1,chapel road,0,chapel road,1,459999.99590000004,459999.99590000004
2021-12-10,Dublin,770925.11,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Dublin 4,0,donnybrook,0,donnybrook,1,874999.99985,721137.5
2021-07-22,Louth,210000.0,No,Yes,New Dwelling house /Apartment,2021,7,0,1,Unknown,1,coulter place,0,Other,1,238350.0,238350.0
2021-11-11,Meath,251101.0,No,Yes,New Dwelling house /Apartment,2021,11,0,1,Unknown,1,clonmagadden,0,Other,1,284999.635,284999.635
2021-06-23,Limerick,134587.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,1 hillcroft close,0,Other,0,134587.0,134587.0
2021-05-07,Louth,304000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,termonfeckin,0,Other,0,304000.0,304000.0
2021-09-10,Monaghan,257000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Unknown,1,monaghan,0,Other,0,257000.0,257000.0
2021-07-01,Limerick,93000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Unknown,1,kileely,0,Other,0,93000.0,93000.0
2021-07-29,Wicklow,315000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,1,1,Unknown,1,eden gate,0,Other,0,315000.0,315000.0
2021-04-01,Clare,142500.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Unknown,1,lahinch,0,Other,0,142500.0,142500.0
2021-08-18,Dublin,366000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,1,Dublin 15,0,tyrrelstown,0,Other,0,366000.0,366000.0
2021-10-28,Limerick,300000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,0,Unknown,1,newcastle west,0,newcastle west,0,300000.0,300000.0
2021-03-24,Longford,103000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Unknown,1,ballymahon,0,Other,0,103000.0,103000.0
2021-01-29,Kildare,422907.49,No,Yes,New Dwelling house /Apartment,2021,1,0,1,Unknown,1,mariavilla,0,Other,1,480000.00114999997,480000.00114999997
2021-04-29,Dublin,232500.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Dublin 1,0,48 bachelors walk apts,0,Other,0,232500.0,232500.0
2021-06-22,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Dublin 11,0,glasnevin,0,glasnevin,0,540000.0,540000.0
2021-11-02,Limerick,220000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Unknown,1,dromcollogher,0,Other,0,220000.0,220000.0
2021-08-20,Waterford,245000.0,No,Yes,New Dwelling house /Apartment,2021,8,0,1,Unknown,1,2 kilbarrymeaden,0,Other,1,278075.0,278075.0
2021-09-01,Meath,247500.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Unknown,1,oldcastle,0,Other,0,247500.0,247500.0
2021-03-31,Cork,64000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,0,Unknown,1,shanballymore,0,Other,0,64000.0,64000.0
2021-02-05,Kildare,360000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,celbridge,0,celbridge,0,360000.0,360000.0
2021-06-30,Cork,440529.0,No,Yes,New Dwelling house /Apartment,2021,6,0,1,Unknown,1,62 aylesbury,0,Other,1,500000.415,500000.415
2021-11-15,Tipperary,96000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Unknown,1,carrick on suir,0,Other,0,96000.0,96000.0
2021-10-29,Leitrim,237000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,0,Unknown,1,manorhamilton,0,Other,0,237000.0,237000.0
2021-02-16,Dublin,335750.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Dublin 14,0,rathfarnham,0,rathfarnham,0,335750.0,335750.0
2021-10-29,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Dublin 8,0,tyrconnell rd,0,Other,0,195000.0,195000.0
2021-01-22,Clare,238916.0,No,Yes,New Dwelling house /Apartment,2021,1,0,1,Unknown,1,limerick road,0,Other,1,271169.66,271169.66
2021-06-08,Clare,280000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,drumcliffe rd,0,Other,0,280000.0,280000.0
2021-07-30,Dublin,1000000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Dublin 7,0,227 north circular rd,0,Other,0,1000000.0,721137.5
2021-05-24,Wicklow,294710.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,meadowvale,0,Other,0,294710.0,294710.0
2021-11-11,Wicklow,23885325.0,No,Yes,New Dwelling house /Apartment,2021,11,0,1,Unknown,1,dargan hall,0,Other,1,27109843.875,721137.5
2021-08-30,Cavan,137000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,1,Unknown,1,swellan,0,Other,0,137000.0,137000.0
2021-06-30,Cork,275000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,maryborough woods,0,Other,0,275000.0,275000.0
2021-03-12,Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Unknown,1,carraroe,0,Other,0,135000.0,135000.0
2021-09-24,Dublin,3800000.0,No,No,Second-Hand Dwelling house /Apartment,2021,9,0,1,Dublin 6,0,ranelagh,0,ranelagh,0,3800000.0,721137.5
2021-08-23,Clare,85000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,0,Unknown,1,newmarket on fergus,0,Other,0,85000.0,85000.0
2021-11-30,Sligo,115000.0,No,No,Second-Hand Dwelling house /Apartment,2021,11,0,1,Unknown,1,ballymote,0,Other,0,115000.0,115000.0
2021-12-21,Donegal,90000.0,Yes,No,Second-Hand Dwelling house /Apartment,2021,12,0,0,Unknown,1,cross road killygordon,0,Other,0,90000.0,90000.0
2021-07-23,Dublin,377000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Unknown,1,6 griffeen glen vale lucan,0,Other,0,377000.0,377000.0
2021-03-09,Dublin,188000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Dublin 18,0,blackglen rd,0,Other,0,188000.0,188000.0
2021-12-21,Meath,281938.0,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,silver banks,0,Other,1,319999.63,319999.63
2021-11-05,Dublin,485000.0,No,Yes,New Dwelling house /Apartment,2021,11,0,1,Unknown,1,59 hollywoodrath drive,0,Other,1,550475.0,550475.0
2021-06-04,Monaghan,61250.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,1,1,Unknown,1,4445 dublin street,0,Other,0,61250.0,61250.0
2021-10-12,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,1,1,Unknown,1,carrickmines green,0,Other,0,320000.0,320000.0
2021-08-20,Kildare,281938.0,No,Yes,New Dwelling house /Apartment,2021,8,0,1,Unknown,1,ledwill park,0,Other,1,319999.63,319999.63
2021-08-20,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,1,Dublin 15,0,sorrel park,0,Other,0,435000.0,435000.0
2021-06-04,Wicklow,251058.0,No,Yes,New Dwelling house /Apartment,2021,6,0,1,Unknown,1,greenane road,0,Other,1,284950.83,284950.83
2021-01-15,Clare,175000.0,No,No,Second-Hand Dwelling house /Apartment,2021,1,0,1,Unknown,1,miltown malbay,0,Other,0,175000.0,175000.0
2021-07-15,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Unknown,1,ballyviniter,0,Other,0,210000.0,210000.0
2021-07-30,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Dublin 5,0,raheny,0,raheny,0,250000.0,250000.0
2021-02-15,Westmeath,225000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,0,Unknown,1,taghmon,0,Other,0,225000.0,225000.0
2021-05-17,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Dublin 3,0,east wall,0,Other,0,410000.0,410000.0
2021-08-12,Wicklow,436079.0,No,Yes,New Dwelling house /Apartment,2021,8,0,1,Unknown,1,marina village,0,Other,1,494949.665,494949.665
2021-08-18,Clare,175000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,0,Unknown,1,miltown malbay,0,Other,0,175000.0,175000.0
2021-10-29,Laois,233480.17,No,Yes,New Dwelling house /Apartment,2021,10,0,1,Unknown,1,maryborough village,0,Other,1,264999.99295000004,264999.99295000004
2021-06-23,Meath,120000.0,No,No,Second-Hand Dwelling house /Apartment,2021,6,0,1,Unknown,1,commons rd,0,Other,0,120000.0,120000.0
2021-10-22,Dublin,595000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Dublin 4,0,bloomfield ave,0,Other,0,595000.0,595000.0
2021-08-27,Kerry,265000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,1,Unknown,1,limerick rd,0,Other,0,265000.0,265000.0
2021-05-14,Dublin,320000.0,Yes,No,Second-Hand Dwelling house /Apartment,2021,5,0,1,Unknown,1,skerries rock,0,Other,0,320000.0,320000.0
2021-02-26,Clare,235000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Unknown,1,tulla rd,0,Other,0,235000.0,235000.0
2021-07-20,Meath,327500.0,No,No,Second-Hand Dwelling house /Apartment,2021,7,0,1,Unknown,1,navan,0,navan,0,327500.0,327500.0
2021-02-01,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,0,1,Dublin 14,0,rockfield,0,Other,0,370000.0,370000.0
2021-02-01,Offaly,228194.0,No,Yes,New Dwelling house /Apartment,2021,2,0,1,Unknown,1,ardan road,0,Other,1,259000.19,259000.19
2021-08-26,Dublin,342000.0,No,No,Second-Hand Dwelling house /Apartment,2021,8,0,1,Dublin 11,0,st margarets rd,0,Other,0,342000.0,342000.0
2021-02-26,Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,2021,2,1,1,Dublin 14,0,linden square,0,Other,0,530000.0,530000.0
2021-12-23,Dublin,264315.0,No,Yes,New Dwelling house /Apartment,2021,12,0,1,Unknown,1,graydon,0,Other,1,299997.525,299997.525
2021-05-21,Galway,250286.88,No,Yes,New Dwelling house /Apartment,2021,5,0,1,Unknown,1,20 gort an ghabhann,0,Other,1,284075.6088,284075.6088
2021-12-20,Longford,202643.17,No,Yes,New Dwelling house /Apartment,2021,12,0,0,Unknown,1,aghagreagh,0,Other,1,229999.99795000002,229999.99795000002
2021-06-24,Laois,180000.0,No,Yes,New Dwelling house /Apartment,2021,6,0,1,Unknown,1,bellingham,0,Other,1,204300.0,204300.0
2021-02-23,Waterford,193832.6,No,Yes,New Dwelling house /Apartment,2021,2,0,1,Unknown,1,abbeyside,0,Other,1,220000.00100000002,220000.00100000002
2021-03-12,Kildare,250000.0,No,No,Second-Hand Dwelling house /Apartment,2021,3,0,1,Unknown,1,kilcock,0,kilcock,0,250000.0,250000.0
2021-04-01,Dublin,241500.0,No,No,Second-Hand Dwelling house /Apartment,2021,4,0,1,Unknown,1,block h,0,Other,0,241500.0,241500.0
2021-07-21,Dublin,321155.0,No,Yes,New Dwelling house /Apartment,2021,7,0,1,Unknown,1,newcastle,0,newcastle,1,364510.925,364510.925
2021-10-22,Longford,120000.0,No,No,Second-Hand Dwelling house /Apartment,2021,10,0,1,Unknown,1,moyvale,0,Other,0,120000.0,120000.0
